time,latitude,longitude,altitude
1697740607.0598826,42.346784,-71.05867483333333,-17.200000000000003
1697740607.1647692,42.34678566666667,-71.05867366666666,-17.300000000000004
1697740607.2643917,42.34678733333333,-71.0586725,-17.300000000000004
1697740607.3628995,42.346789,-71.05867133333334,-17.300000000000004
1697740607.4653602,42.346790666666664,-71.05867016666667,-17.300000000000004
1697740607.5626974,42.34679233333333,-71.058669,-17.300000000000004
1697740607.6687956,42.346794,-71.05866783333333,-17.400000000000002
1697740607.7652411,42.346795666666665,-71.05866666666667,-17.400000000000002
1697740607.8638864,42.34679716666667,-71.05866566666667,-17.400000000000002
1697740607.9597986,42.346799,-71.05866433333334,-17.400000000000002
1697740608.0647967,42.34680066666667,-71.05866316666666,-17.400000000000002
1697740608.1638982,42.346802333333336,-71.058662,-17.400000000000002
1697740608.2627869,42.346804,-71.05866083333333,-17.400000000000002
1697740608.3628833,42.346805833333335,-71.0586595,-17.500000000000004
1697740608.463379,42.34680766666666,-71.05865816666666,-17.500000000000004
1697740608.5617855,42.3468095,-71.05865683333333,-17.500000000000004
1697740608.667928,42.346811333333335,-71.0586555,-17.500000000000004
1697740608.7644792,42.34681333333333,-71.05865416666667,-17.500000000000004
1697740608.8589048,42.346815166666666,-71.05865283333333,-17.500000000000004
1697740608.9644032,42.34681716666667,-71.0586515,-17.6
1697740609.063655,42.34681916666667,-71.05865016666667,-17.6
1697740609.1627858,42.346821166666665,-71.05864866666667,-17.6
1697740609.2647226,42.34682316666667,-71.05864716666666,-17.6
1697740609.362742,42.346825333333335,-71.05864583333333,-17.6
1697740609.4635012,42.34682733333333,-71.05864433333333,-17.6
1697740609.5631177,42.3468295,-71.05864283333334,-17.6
1697740609.6695166,42.34683166666667,-71.05864133333333,-17.700000000000003
1697740609.7605803,42.346833833333335,-71.05863966666666,-17.700000000000003
1697740609.8650293,42.346836,-71.05863816666667,-17.700000000000003
1697740609.964835,42.346838166666664,-71.05863666666667,-17.700000000000003
1697740610.0634894,42.34684033333333,-71.05863516666666,-17.700000000000003
1697740610.1642249,42.3468425,-71.05863366666667,-17.700000000000003
1697740610.2641618,42.3468445,-71.05863216666667,-17.700000000000003
1697740610.3630292,42.346846666666664,-71.05863066666667,-17.800000000000004
1697740610.463944,42.346848666666666,-71.05862916666666,-17.800000000000004
1697740610.5627682,42.346850833333335,-71.05862783333333,-17.800000000000004
1697740610.6610742,42.34685266666666,-71.0586265,-17.800000000000004
1697740610.7639415,42.346854666666665,-71.05862516666667,-17.800000000000004
1697740610.8629885,42.346856333333335,-71.05862383333333,-17.800000000000004
1697740610.9632094,42.346858166666664,-71.05862266666666,-17.900000000000002
1697740611.063631,42.34685983333333,-71.0586215,-17.900000000000002
1697740611.163466,42.34686133333334,-71.05862033333334,-17.900000000000002
1697740611.2620695,42.34686283333333,-71.05861933333334,-17.900000000000002
1697740611.3633037,42.346864333333336,-71.05861833333333,-17.900000000000002
1697740611.4630218,42.346865666666666,-71.0586175,-17.900000000000002
1697740611.5584245,42.34686683333334,-71.0586165,-17.900000000000002
1697740611.667715,42.34686816666667,-71.05861566666667,-18.000000000000004
1697740611.7651875,42.34686933333333,-71.058615,-18.000000000000004
1697740611.8648179,42.3468705,-71.058614,-18.000000000000004
1697740611.9637904,42.34687183333333,-71.05861333333333,-18.000000000000004
1697740612.0639088,42.346873,-71.0586125,-18.000000000000004
1697740612.1637826,42.346874166666666,-71.0586115,-18.000000000000004
1697740612.264918,42.3468755,-71.05861066666667,-18.000000000000004
1697740612.3641324,42.34687666666667,-71.05860983333334,-18.1
1697740612.4589195,42.34687816666667,-71.05860883333334,-18.1
1697740612.5639513,42.3468795,-71.058608,-18.1
1697740612.6698854,42.346881,-71.058607,-18.1
1697740612.7652688,42.34688233333333,-71.05860583333333,-18.1
1697740612.8655698,42.34688383333334,-71.05860483333333,-18.1
1697740612.9639237,42.3468855,-71.05860383333334,-18.1
1697740613.0645475,42.346887,-71.05860266666667,-18.200000000000003
1697740613.1641927,42.3468885,-71.05860166666666,-18.200000000000003
1697740613.2658486,42.34689016666667,-71.0586005,-18.200000000000003
1697740613.3579996,42.34689183333333,-71.05859933333333,-18.200000000000003
1697740613.463698,42.3468935,-71.05859816666667,-18.200000000000003
1697740613.5614626,42.346895,-71.058597,-18.200000000000003
1697740613.6671429,42.346896666666666,-71.05859583333333,-18.200000000000003
1697740613.7662601,42.3468985,-71.05859466666666,-18.200000000000003
1697740613.8636234,42.346900166666664,-71.0585935,-18.300000000000004
1697740613.963993,42.346901833333334,-71.05859233333334,-18.300000000000004
1697740614.0648422,42.3469035,-71.058591,-18.300000000000004
1697740614.164619,42.34690533333333,-71.05858983333333,-18.300000000000004
1697740614.259794,42.346907,-71.0585885,-18.300000000000004
1697740614.3636367,42.346908666666664,-71.05858733333334,-18.300000000000004
1697740614.464279,42.3469105,-71.058586,-18.300000000000004
1697740614.5617688,42.34691216666667,-71.05858483333333,-18.300000000000004
1697740614.6677804,42.34691383333333,-71.05858366666666,-18.400000000000002
1697740614.7674832,42.3469155,-71.05858233333333,-18.400000000000002
1697740614.8644197,42.34691733333333,-71.05858116666667,-18.400000000000002
1697740614.964733,42.346919,-71.05858,-18.400000000000002
1697740615.0630708,42.34692066666667,-71.05857883333333,-18.400000000000002
1697740615.1592798,42.34692233333333,-71.05857766666666,-18.400000000000002
1697740615.2642052,42.346923833333335,-71.0585765,-18.500000000000004
1697740615.3627207,42.34692533333333,-71.0585755,-18.500000000000004
1697740615.463847,42.346926833333335,-71.05857433333334,-18.500000000000004
1697740615.5633419,42.34692833333333,-71.05857333333333,-18.500000000000004
1697740615.6674643,42.34692966666667,-71.05857233333333,-18.500000000000004
1697740615.764863,42.346931,-71.05857133333333,-18.500000000000004
1697740615.8635924,42.346932333333335,-71.0585705,-18.500000000000004
1697740615.9637768,42.34693383333333,-71.0585695,-18.6
1697740616.0595186,42.34693516666667,-71.0585685,-18.6
1697740616.1646223,42.3469365,-71.0585675,-18.6
1697740616.2628236,42.346938,-71.0585665,-18.6
1697740616.3627064,42.3469395,-71.05856533333333,-18.6
1697740616.4640694,42.34694116666667,-71.05856416666667,-18.6
1697740616.5625257,42.34694266666666,-71.05856316666667,-18.6
1697740616.667468,42.34694433333333,-71.058562,-18.6
1697740616.7631404,42.346946,-71.05856083333333,-18.700000000000003
1697740616.8636823,42.34694783333333,-71.0585595,-18.700000000000003
1697740616.9590604,42.3469495,-71.05855816666667,-18.700000000000003
1697740617.0643764,42.3469515,-71.05855683333333,-18.700000000000003
1697740617.1637368,42.34695333333333,-71.0585555,-18.700000000000003
1697740617.262073,42.346955333333334,-71.058554,-18.700000000000003
1697740617.3663054,42.3469575,-71.05855266666667,-18.800000000000004
1697740617.4627888,42.34695966666666,-71.05855116666666,-18.800000000000004
1697740617.5627234,42.34696183333333,-71.0585495,-18.800000000000004
1697740617.66911,42.346964166666666,-71.05854783333334,-18.800000000000004
1697740617.7655857,42.3469665,-71.05854616666667,-18.800000000000004
1697740617.8605833,42.346969,-71.05854433333333,-18.800000000000004
1697740617.9647772,42.3469715,-71.0585425,-18.900000000000002
1697740618.0634265,42.34697416666667,-71.05854066666667,-18.900000000000002
1697740618.1620896,42.346976833333336,-71.05853866666666,-18.900000000000002
1697740618.263871,42.34697966666667,-71.05853683333333,-18.900000000000002
1697740618.3627093,42.3469825,-71.05853483333334,-18.900000000000002
1697740618.4628186,42.346985333333336,-71.05853266666666,-19.000000000000004
1697740618.5626438,42.346988333333336,-71.05853033333334,-19.000000000000004
1697740618.6672163,42.346991333333335,-71.05852816666666,-19.000000000000004
1697740618.7588842,42.346994333333335,-71.05852583333333,-19.000000000000004
1697740618.8649778,42.3469975,-71.05852333333333,-19.000000000000004
1697740618.9647148,42.347000666666666,-71.058521,-19.1
1697740619.0643644,42.34700383333333,-71.0585185,-19.1
1697740619.164861,42.347007,-71.058516,-19.1
1697740619.2639751,42.347010166666664,-71.05851366666667,-19.1
1697740619.3634331,42.3470135,-71.05851116666666,-19.200000000000003
1697740619.4646802,42.347016833333335,-71.05850866666667,-19.200000000000003
1697740619.561937,42.34702016666667,-71.05850616666666,-19.200000000000003
1697740619.6636076,42.34702333333333,-71.05850383333333,-19.200000000000003
1697740619.7648072,42.347026666666665,-71.05850133333334,-19.300000000000004
1697740619.8642745,42.34702983333333,-71.058499,-19.300000000000004
1697740619.964621,42.34703283333333,-71.05849666666667,-19.300000000000004
1697740620.0650077,42.347036,-71.0584945,-19.400000000000002
1697740620.1648571,42.347038833333336,-71.05849233333333,-19.400000000000002
1697740620.2637184,42.34704166666667,-71.05849016666667,-19.400000000000002
1697740620.3656394,42.3470445,-71.05848816666666,-19.400000000000002
1697740620.4645977,42.34704716666667,-71.05848616666667,-19.400000000000002
1697740620.558754,42.34704983333334,-71.05848416666667,-19.500000000000004
1697740620.6689715,42.34705233333333,-71.05848233333333,-19.500000000000004
1697740620.766266,42.347054666666665,-71.0584805,-19.500000000000004
1697740620.8640969,42.347057,-71.05847883333334,-19.500000000000004
1697740620.9646275,42.34705916666667,-71.05847716666666,-19.500000000000004
1697740621.064567,42.347061333333336,-71.0584755,-19.6
1697740621.1637778,42.34706333333333,-71.058474,-19.6
1697740621.2661285,42.34706533333333,-71.0584725,-19.6
1697740621.364749,42.34706716666667,-71.05847116666666,-19.6
1697740621.4596944,42.347069,-71.05846983333333,-19.6
1697740621.5652063,42.34707066666667,-71.0584685,-19.6
1697740621.669906,42.34707233333334,-71.05846733333334,-19.6
1697740621.7666395,42.347074,-71.05846616666666,-19.6
1697740621.8649774,42.3470755,-71.05846483333333,-19.700000000000003
1697740621.964075,42.347077166666665,-71.05846366666667,-19.700000000000003
1697740622.0647662,42.347078833333335,-71.0584625,-19.700000000000003
1697740622.164758,42.3470805,-71.05846116666666,-19.700000000000003
1697740622.2644928,42.34708233333333,-71.05846,-19.700000000000003
1697740622.3594027,42.347084,-71.05845866666667,-19.700000000000003
1697740622.4642658,42.34708583333333,-71.05845733333334,-19.700000000000003
1697740622.5626018,42.3470875,-71.058456,-19.800000000000004
1697740622.669253,42.3470895,-71.05845466666666,-19.800000000000004
1697740622.7650168,42.34709133333333,-71.05845333333333,-19.800000000000004
1697740622.8647745,42.34709316666667,-71.05845183333334,-19.800000000000004
1697740622.962151,42.347095,-71.0584505,-19.800000000000004
1697740623.0634444,42.347097,-71.058449,-19.800000000000004
1697740623.1620274,42.347099,-71.0584475,-19.800000000000004
1697740623.2590928,42.347101,-71.05844616666667,-19.900000000000002
1697740623.3640254,42.347103,-71.05844466666667,-19.900000000000002
1697740623.463671,42.347105,-71.05844316666666,-19.900000000000002
1697740623.5624566,42.34710716666667,-71.05844166666667,-19.900000000000002
1697740623.6688817,42.347109333333336,-71.05844,-19.900000000000002
1697740623.7647495,42.34711133333333,-71.0584385,-20.000000000000004
1697740623.8628395,42.3471135,-71.05843683333333,-20.000000000000004
1697740623.9655848,42.34711566666667,-71.05843533333334,-20.000000000000004
1697740624.0640793,42.347118,-71.0584335,-20.000000000000004
1697740624.1595635,42.34712016666667,-71.058432,-20.000000000000004
1697740624.2638302,42.3471225,-71.05843016666667,-20.000000000000004
1697740624.3639975,42.34712483333333,-71.0584285,-20.1
1697740624.4642746,42.34712716666667,-71.05842683333333,-20.1
1697740624.5630786,42.3471295,-71.058425,-20.1
1697740624.6690478,42.347131833333336,-71.05842333333334,-20.1
1697740624.7648106,42.34713433333334,-71.05842166666666,-20.1
1697740624.8650124,42.34713683333333,-71.05841983333333,-20.200000000000003
1697740624.9653978,42.34713933333333,-71.058418,-20.200000000000003
1697740625.0587392,42.347141666666666,-71.05841616666666,-20.200000000000003
1697740625.1666641,42.347144166666666,-71.05841433333333,-20.200000000000003
1697740625.2646527,42.34714666666667,-71.0584125,-20.200000000000003
1697740625.363411,42.347149333333334,-71.05841066666666,-20.300000000000004
1697740625.4647763,42.347151833333335,-71.05840883333333,-20.300000000000004
1697740625.5637686,42.347154333333336,-71.058407,-20.300000000000004
1697740625.668118,42.34715683333334,-71.05840516666666,-20.300000000000004
1697740625.7658088,42.34715933333333,-71.05840333333333,-20.300000000000004
1697740625.8649166,42.34716183333333,-71.05840166666667,-20.400000000000002
1697740625.9602716,42.34716433333333,-71.05839983333334,-20.400000000000002
1697740626.0642111,42.34716683333333,-71.058398,-20.400000000000002
1697740626.1646519,42.34716933333333,-71.05839616666667,-20.400000000000002
1697740626.2630687,42.347171833333334,-71.05839433333334,-20.500000000000004
1697740626.3647027,42.347174333333335,-71.0583925,-20.500000000000004
1697740626.46485,42.347176833333336,-71.05839066666667,-20.500000000000004
1697740626.5614254,42.34717933333334,-71.05838883333334,-20.500000000000004
1697740626.6681864,42.34718183333333,-71.058387,-20.500000000000004
1697740626.7646236,42.34718433333333,-71.05838516666667,-20.500000000000004
1697740626.86052,42.34718683333333,-71.05838333333334,-20.6
1697740626.964994,42.3471895,-71.05838133333333,-20.6
1697740627.0648444,42.347192,-71.0583795,-20.6
1697740627.1636083,42.34719466666667,-71.05837766666667,-20.6
1697740627.2629242,42.34719716666667,-71.05837583333333,-20.700000000000003
1697740627.3640773,42.34719966666667,-71.05837383333333,-20.700000000000003
1697740627.4643476,42.347202333333335,-71.05837183333334,-20.700000000000003
1697740627.5648057,42.347205,-71.05836983333333,-20.700000000000003
1697740627.6685374,42.34720766666667,-71.058368,-20.700000000000003
1697740627.7596827,42.34721033333334,-71.05836583333334,-20.800000000000004
1697740627.8648627,42.347212999999996,-71.058364,-20.800000000000004
1697740627.9633324,42.34721566666666,-71.058362,-20.800000000000004
1697740628.0632982,42.34721833333333,-71.05836,-20.800000000000004
1697740628.1637173,42.347221,-71.05835783333333,-20.900000000000002
1697740628.2643352,42.347223666666665,-71.05835583333334,-20.900000000000002
1697740628.3626242,42.34722633333333,-71.05835366666666,-20.900000000000002
1697740628.4639142,42.347229166666665,-71.05835166666667,-20.900000000000002
1697740628.5631964,42.34723183333333,-71.05834966666667,-20.900000000000002
1697740628.6626787,42.3472345,-71.0583475,-21.000000000000004
1697740628.7647052,42.347237166666666,-71.0583455,-21.000000000000004
1697740628.8648243,42.34723983333333,-71.05834333333334,-21.000000000000004
1697740628.9645507,42.347242333333334,-71.05834133333333,-21.000000000000004
1697740629.0653636,42.347245,-71.05833933333334,-21.000000000000004
1697740629.1637769,42.34724766666667,-71.05833733333333,-21.1
1697740629.2642083,42.34725016666667,-71.05833533333333,-21.1
1697740629.3650258,42.347252833333336,-71.05833333333334,-21.1
1697740629.4653795,42.34725533333334,-71.05833133333333,-21.1
1697740629.5596983,42.34725783333333,-71.05832933333333,-21.1
1697740629.6691222,42.3472605,-71.05832733333334,-21.200000000000003
1697740629.764882,42.34726283333333,-71.0583255,-21.200000000000003
1697740629.8636215,42.34726533333333,-71.0583235,-21.200000000000003
1697740629.965357,42.34726783333333,-71.05832166666667,-21.200000000000003
1697740630.0646057,42.34727016666667,-71.05831983333333,-21.200000000000003
1697740630.1638966,42.3472725,-71.058318,-21.300000000000004
1697740630.2651353,42.347274666666664,-71.05831633333334,-21.300000000000004
1697740630.364276,42.34727683333333,-71.05831466666666,-21.300000000000004
1697740630.4607623,42.34727916666667,-71.05831283333333,-21.300000000000004
1697740630.563458,42.347281333333335,-71.05831116666667,-21.300000000000004
1697740630.6670048,42.34728333333333,-71.05830966666667,-21.300000000000004
1697740630.764242,42.3472855,-71.058308,-21.400000000000002
1697740630.8647966,42.3472875,-71.0583065,-21.400000000000002
1697740630.9644299,42.3472895,-71.058305,-21.400000000000002
1697740631.0628152,42.3472915,-71.05830333333333,-21.400000000000002
1697740631.165066,42.34729333333333,-71.05830183333333,-21.400000000000002
1697740631.264033,42.347295333333335,-71.05830033333334,-21.400000000000002
1697740631.3585687,42.347297166666664,-71.05829883333334,-21.400000000000002
1697740631.4648392,42.347299166666666,-71.0582975,-21.500000000000004
1697740631.5617144,42.347301,-71.058296,-21.500000000000004
1697740631.6681726,42.347302666666664,-71.05829466666667,-21.500000000000004
1697740631.763976,42.3473045,-71.05829316666667,-21.500000000000004
1697740631.864316,42.347306333333336,-71.05829183333333,-21.500000000000004
1697740631.9625194,42.347308,-71.0582905,-21.500000000000004
1697740632.0630465,42.347309833333334,-71.05828916666667,-21.500000000000004
1697740632.16232,42.3473115,-71.05828783333334,-21.6
1697740632.257855,42.347313166666666,-71.0582865,-21.6
1697740632.362502,42.347314833333336,-71.05828516666666,-21.6
1697740632.462189,42.34731633333333,-71.05828383333333,-21.6
1697740632.5616422,42.347317833333335,-71.0582825,-21.6
1697740632.6670938,42.3473195,-71.05828133333333,-21.6
1697740632.762231,42.347321,-71.05828,-21.6
1697740632.8625674,42.3473225,-71.05827883333333,-21.6
1697740632.9642224,42.347324,-71.05827766666667,-21.700000000000003
1697740633.0636833,42.3473255,-71.05827633333334,-21.700000000000003
1697740633.158558,42.347327,-71.05827516666666,-21.700000000000003
1697740633.2629325,42.34732833333333,-71.058274,-21.700000000000003
1697740633.3626785,42.34732983333333,-71.05827283333333,-21.700000000000003
1697740633.4635608,42.34733116666666,-71.05827166666667,-21.700000000000003
1697740633.5636446,42.34733266666667,-71.05827066666667,-21.700000000000003
1697740633.6674297,42.347334,-71.0582695,-21.700000000000003
1697740633.7621484,42.34733533333333,-71.05826833333333,-21.700000000000003
1697740633.862249,42.34733666666666,-71.05826733333333,-21.800000000000004
1697740633.9613476,42.347338,-71.05826616666667,-21.800000000000004
1697740634.0577087,42.34733933333333,-71.05826516666667,-21.800000000000004
1697740634.1628106,42.347340833333334,-71.058264,-21.800000000000004
1697740634.2621882,42.347342166666664,-71.058263,-21.800000000000004
1697740634.3619084,42.34734366666667,-71.05826183333333,-21.800000000000004
1697740634.4610648,42.34734516666666,-71.05826066666667,-21.800000000000004
1697740634.5595088,42.34734666666667,-71.05825933333334,-21.800000000000004
1697740634.665175,42.34734816666667,-71.05825816666666,-21.800000000000004
1697740634.763302,42.34734983333333,-71.058257,-21.800000000000004
1697740634.865114,42.3473515,-71.05825566666667,-21.900000000000002
1697740634.958546,42.347353166666664,-71.05825433333334,-21.900000000000002
1697740635.0641234,42.347354833333334,-71.058253,-21.900000000000002
1697740635.1637008,42.3473565,-71.0582515,-21.900000000000002
1697740635.2636287,42.34735833333333,-71.05825016666667,-21.900000000000002
1697740635.3645945,42.34736,-71.05824883333334,-21.900000000000002
1697740635.4614964,42.34736183333333,-71.05824733333333,-21.900000000000002
1697740635.5617218,42.34736383333333,-71.05824583333333,-21.900000000000002
1697740635.6670613,42.34736566666667,-71.05824433333333,-22.000000000000004
1697740635.7656412,42.3473675,-71.05824283333334,-22.000000000000004
1697740635.8597693,42.3473695,-71.05824133333333,-22.000000000000004
1697740635.9644651,42.3473715,-71.05823983333333,-22.000000000000004
1697740636.0627089,42.3473735,-71.05823833333334,-22.000000000000004
1697740636.1621087,42.3473755,-71.05823666666667,-22.000000000000004
1697740636.264195,42.3473775,-71.05823516666666,-22.000000000000004
1697740636.3627617,42.3473795,-71.0582335,-22.000000000000004
1697740636.4615984,42.347381666666664,-71.05823183333334,-22.1
1697740636.5644684,42.34738383333333,-71.05823016666666,-22.1
1697740636.6669638,42.347386,-71.05822866666666,-22.1
1697740636.758914,42.34738816666667,-71.05822683333334,-22.1
1697740636.863813,42.34739016666666,-71.05822516666667,-22.1
1697740636.9636588,42.3473925,-71.0582235,-22.1
1697740637.062952,42.347394666666666,-71.05822166666667,-22.200000000000003
1697740637.1629355,42.347396833333335,-71.05822,-22.200000000000003
1697740637.2625992,42.34739916666667,-71.05821833333333,-22.200000000000003
1697740637.3614745,42.34740133333333,-71.0582165,-22.200000000000003
1697740637.4639874,42.3474035,-71.05821483333334,-22.200000000000003
1697740637.5621364,42.34740566666667,-71.05821316666666,-22.200000000000003
1697740637.6612628,42.347407833333335,-71.0582115,-22.300000000000004
1697740637.7640266,42.347409999999996,-71.05820983333334,-22.300000000000004
1697740637.8619823,42.347412,-71.05820833333334,-22.300000000000004
1697740637.9622543,42.347414,-71.05820666666666,-22.300000000000004
1697740638.0637646,42.347416,-71.05820533333333,-22.300000000000004
1697740638.16273,42.34741783333333,-71.05820366666667,-22.400000000000002
1697740638.2627735,42.34741983333333,-71.05820233333333,-22.400000000000002
1697740638.3621523,42.3474215,-71.058201,-22.400000000000002
1697740638.4623044,42.34742333333333,-71.05819966666667,-22.400000000000002
1697740638.558294,42.347425,-71.05819833333334,-22.400000000000002
1697740638.66824,42.3474265,-71.05819716666667,-22.400000000000002
1697740638.763,42.347428,-71.058196,-22.400000000000002
1697740638.8628519,42.34742966666666,-71.05819483333333,-22.400000000000002
1697740638.9629352,42.34743116666667,-71.05819366666667,-22.400000000000002
1697740639.0621545,42.34743266666667,-71.0581925,-22.400000000000002
1697740639.1639557,42.34743433333333,-71.05819133333334,-22.400000000000002
1697740639.2627995,42.347435833333336,-71.05819,-22.400000000000002
1697740639.3619099,42.3474375,-71.05818866666667,-22.500000000000004
1697740639.4582245,42.34743916666667,-71.0581875,-22.500000000000004
1697740639.561338,42.34744083333333,-71.05818616666667,-22.500000000000004
1697740639.6657336,42.3474425,-71.058185,-22.500000000000004
1697740639.7619646,42.34744416666667,-71.0581835,-22.500000000000004
1697740639.862377,42.347446,-71.05818216666667,-22.500000000000004
1697740639.962624,42.347447833333334,-71.05818083333334,-22.500000000000004
1697740640.061137,42.34744966666667,-71.0581795,-22.500000000000004
1697740640.1606076,42.3474515,-71.058178,-22.6
1697740640.2604074,42.347453333333334,-71.0581765,-22.6
1697740640.355628,42.347455333333336,-71.05817516666667,-22.6
1697740640.4616084,42.347457166666665,-71.05817366666666,-22.6
1697740640.5620751,42.34745916666667,-71.05817216666667,-22.6
1697740640.6658654,42.347461,-71.05817066666667,-22.700000000000003
1697740640.7650847,42.34746283333333,-71.05816933333334,-22.700000000000003
1697740640.863815,42.34746466666667,-71.058168,-22.700000000000003
1697740640.9640002,42.34746633333334,-71.05816666666666,-22.700000000000003
1697740641.0653625,42.34746783333333,-71.05816533333333,-22.700000000000003
1697740641.164067,42.347469333333336,-71.05816416666667,-22.700000000000003
1697740641.2585468,42.34747083333333,-71.058163,-22.700000000000003
1697740641.3627632,42.347472333333336,-71.058162,-22.700000000000003
1697740641.4618275,42.34747383333333,-71.05816083333333,-22.800000000000004
1697740641.5620048,42.347475333333335,-71.05815966666667,-22.800000000000004
1697740641.6676447,42.347476666666665,-71.0581585,-22.800000000000004
1697740641.7658184,42.34747816666667,-71.0581575,-22.800000000000004
1697740641.8629138,42.34747983333333,-71.05815633333333,-22.800000000000004
1697740641.9639025,42.347481333333334,-71.058155,-22.800000000000004
1697740642.0635335,42.34748283333333,-71.05815383333334,-22.800000000000004
1697740642.1580503,42.347484666666666,-71.05815266666667,-22.800000000000004
1697740642.2641892,42.34748616666667,-71.05815133333333,-22.800000000000004
1697740642.3629115,42.34748783333333,-71.05815,-22.800000000000004
1697740642.4628258,42.3474895,-71.05814883333333,-22.900000000000002
1697740642.5622482,42.34749133333333,-71.0581475,-22.900000000000002
1697740642.6663513,42.347493166666666,-71.05814616666666,-22.900000000000002
1697740642.7621899,42.347495,-71.05814483333333,-22.900000000000002
1697740642.8621106,42.34749683333333,-71.0581435,-22.900000000000002
1697740642.9624832,42.34749866666667,-71.058142,-22.900000000000002
1697740643.058694,42.3475005,-71.05814066666667,-22.900000000000002
1697740643.1632783,42.34750233333333,-71.05813933333333,-22.900000000000002
1697740643.262992,42.34750416666667,-71.05813783333333,-23.000000000000004
1697740643.3615305,42.347506,-71.0581365,-23.000000000000004
1697740643.4637434,42.34750783333333,-71.05813516666667,-23.000000000000004
1697740643.5621004,42.3475095,-71.05813383333333,-23.000000000000004
1697740643.665657,42.34751133333334,-71.0581325,-23.000000000000004
1697740643.7627714,42.347513,-71.05813133333334,-23.000000000000004
1697740643.8609648,42.34751466666667,-71.05813,-23.1
1697740643.957878,42.34751633333333,-71.05812883333333,-23.1
1697740644.0631661,42.347518,-71.0581275,-23.1
1697740644.1637692,42.34751966666666,-71.05812633333333,-23.1
1697740644.2614567,42.34752133333333,-71.05812516666667,-23.1
1697740644.3619733,42.347523,-71.05812383333334,-23.1
1697740644.4625385,42.347524666666665,-71.0581225,-23.1
1697740644.5609872,42.3475265,-71.05812133333333,-23.1
1697740644.6689196,42.34752816666666,-71.05812,-23.200000000000003
1697740644.7622297,42.34753,-71.05811866666667,-23.200000000000003
1697740644.857402,42.347531833333335,-71.05811733333333,-23.200000000000003
1697740644.9633045,42.34753366666666,-71.05811583333333,-23.200000000000003
1697740645.0627408,42.3475355,-71.0581145,-23.200000000000003
1697740645.1625051,42.3475375,-71.05811316666667,-23.200000000000003
1697740645.262802,42.34753933333333,-71.05811166666666,-23.200000000000003
1697740645.3626304,42.34754133333333,-71.05811016666667,-23.300000000000004
1697740645.4619126,42.347543333333334,-71.05810883333334,-23.300000000000004
1697740645.563078,42.347545333333336,-71.05810716666667,-23.300000000000004
1697740645.6651776,42.3475475,-71.05810566666666,-23.300000000000004
1697740645.7582355,42.3475495,-71.05810416666667,-23.300000000000004
1697740645.8638377,42.34755166666667,-71.05810266666667,-23.400000000000002
1697740645.962051,42.347553833333336,-71.05810116666666,-23.400000000000002
1697740646.062574,42.34755583333333,-71.0580995,-23.400000000000002
1697740646.1639147,42.347558166666666,-71.05809783333333,-23.400000000000002
1697740646.261875,42.347560333333334,-71.05809633333334,-23.400000000000002
1697740646.3624375,42.3475625,-71.05809466666666,-23.400000000000002
1697740646.4616776,42.34756466666666,-71.058093,-23.500000000000004
1697740646.5618348,42.347567,-71.05809133333334,-23.500000000000004
1697740646.6607091,42.34756933333333,-71.05808966666666,-23.500000000000004
1697740646.7628686,42.3475715,-71.058088,-23.500000000000004
1697740646.8630052,42.347574,-71.05808633333334,-23.500000000000004
1697740646.9612796,42.347576333333336,-71.0580845,-23.500000000000004
1697740647.0638294,42.347578666666664,-71.05808283333333,-23.500000000000004
1697740647.1625214,42.347581166666664,-71.058081,-23.6
1697740647.2616003,42.347583666666665,-71.05807916666667,-23.6
1697740647.362526,42.347586166666666,-71.0580775,-23.6
1697740647.4615746,42.34758866666667,-71.05807583333333,-23.6
1697740647.5581515,42.347591333333334,-71.05807383333334,-23.6
1697740647.6670957,42.347593833333335,-71.05807183333333,-23.6
1697740647.7645516,42.347596333333335,-71.05807,-23.700000000000003
1697740647.8626788,42.34759916666667,-71.05806816666667,-23.700000000000003
1697740647.9623344,42.347601833333336,-71.05806633333333,-23.700000000000003
1697740648.0621471,42.3476045,-71.05806433333333,-23.700000000000003
1697740648.1617446,42.34760716666667,-71.0580625,-23.700000000000003
1697740648.2619812,42.34761,-71.0580605,-23.800000000000004
1697740648.3630276,42.347612833333336,-71.05805866666667,-23.800000000000004
1697740648.4578738,42.34761566666667,-71.05805666666667,-23.800000000000004
1697740648.5616963,42.3476185,-71.05805466666666,-23.800000000000004
1697740648.6663527,42.3476215,-71.05805266666667,-23.800000000000004
1697740648.7624955,42.3476245,-71.05805066666667,-23.900000000000002
1697740648.8623896,42.3476275,-71.05804866666666,-23.900000000000002
1697740648.9601848,42.34763066666667,-71.05804666666667,-23.900000000000002
1697740649.0599298,42.34763383333333,-71.0580445,-23.900000000000002
1697740649.1614485,42.347637,-71.0580425,-24.000000000000004
1697740649.2618284,42.34764033333333,-71.05804033333334,-24.000000000000004
1697740649.3568807,42.34764366666667,-71.05803833333333,-24.000000000000004
1697740649.4626575,42.347647,-71.05803616666667,-24.000000000000004
1697740649.5614386,42.3476505,-71.058034,-24.1
1697740649.6636882,42.34765383333333,-71.058032,-24.1
1697740649.7637641,42.3476575,-71.05802966666667,-24.1
1697740649.8615975,42.347661,-71.0580275,-24.1
1697740649.9622808,42.34766466666667,-71.05802533333333,-24.200000000000003
1697740650.062384,42.34766833333333,-71.058023,-24.200000000000003
